"Position";"Team";"Points";"Games";"Victories";"Ties";"Losses";"Goals scored";"Goals conceded";"Goal difference";"Performance";"Year";"Round";"Champion";"Champ";"N_round";"First_place";"TP";"TN"
"15";"Brasiliense";"19";"16";"5";"4";"7";"20";"26";"-6";"39.6";2005;16;"Corinthians";0;42;0;0;0
"16";"Vasco";"18";"16";"5";"3";"8";"28";"40";"-12";"37.5";2005;16;"Corinthians";0;42;0;0;0
"17";"São Paulo";"17";"16";"4";"5";"7";"21";"23";"-2";"35.4";2005;16;"Corinthians";0;42;0;0;0
"18";"Athletico-PR";"16";"16";"4";"4";"8";"20";"23";"-3";"33.3";2005;16;"Corinthians";0;42;0;0;0
"19";"Flamengo";"16";"16";"4";"4";"8";"19";"25";"-6";"33.3";2005;16;"Corinthians";0;42;0;0;0
"20";"Paysandu";"15";"16";"4";"3";"9";"25";"33";"-8";"31.2";2005;16;"Corinthians";0;42;0;0;0
"21";"Figueirense";"13";"16";"2";"7";"7";"14";"24";"-10";"27.1";2005;16;"Corinthians";0;42;0;0;0
"22";"Atlético-MG";"12";"16";"3";"3";"10";"22";"27";"-5";"25.0";2005;16;"Corinthians";0;42;0;0;0
"1";"Corinthians";"37";"17";"12";"1";"4";"40";"31";"9";"72.5";2005;17;"Corinthians";1;42;1;1;1
"2";"Ponte Preta";"33";"17";"10";"3";"4";"30";"20";"10";"64.7";2005;17;"Corinthians";0;42;0;0;0
"3";"Paraná";"31";"17";"9";"4";"4";"28";"17";"11";"60.8";2005;17;"Corinthians";0;42;0;0;0
"4";"Internacional";"29";"17";"9";"2";"6";"29";"25";"4";"56.9";2005;17;"Corinthians";0;42;0;0;0
"5";"Fluminense";"28";"17";"8";"4";"5";"26";"20";"6";"54.9";2005;17;"Corinthians";0;42;0;0;0
"6";"Santos";"27";"17";"8";"3";"6";"31";"24";"7";"52.9";2005;17;"Corinthians";0;42;0;0;0
"7";"Goiás";"27";"17";"8";"3";"6";"26";"22";"4";"52.9";2005;17;"Corinthians";0;42;0;0;0
"8";"Cruzeiro";"27";"17";"7";"6";"4";"31";"26";"5";"52.9";2005;17;"Corinthians";0;42;0;0;0
"9";"Juventude";"27";"17";"7";"6";"4";"29";"27";"2";"52.9";2005;17;"Corinthians";0;42;0;0;0
"10";"Botafogo";"25";"17";"8";"1";"8";"23";"24";"-1";"49.0";2005;17;"Corinthians";0;42;0;0;0
"11";"São Caetano";"25";"17";"7";"4";"6";"22";"22";"0";"49.0";2005;17;"Corinthians";0;42;0;0;0
"12";"Fortaleza";"24";"17";"7";"3";"7";"20";"22";"-2";"47.1";2005;17;"Corinthians";0;42;0;0;0
"13";"Palmeiras";"22";"17";"6";"4";"7";"29";"26";"3";"43.1";2005;17;"Corinthians";0;42;0;0;0
"14";"Coritiba";"22";"17";"6";"4";"7";"23";"26";"-3";"43.1";2005;17;"Corinthians";0;42;0;0;0
"15";"Athletico-PR";"19";"17";"5";"4";"8";"21";"23";"-2";"37.3";2005;17;"Corinthians";0;42;0;0;0
"16";"Flamengo";"19";"17";"5";"4";"8";"20";"25";"-5";"37.3";2005;17;"Corinthians";0;42;0;0;0
"17";"Brasiliense";"19";"17";"5";"4";"8";"21";"28";"-7";"37.3";2005;17;"Corinthians";0;42;0;0;0
"18";"Vasco";"18";"17";"5";"3";"9";"30";"43";"-13";"35.3";2005;17;"Corinthians";0;42;0;0;0
"19";"São Paulo";"18";"17";"4";"6";"7";"24";"26";"-2";"35.3";2005;17;"Corinthians";0;42;0;0;0
"20";"Paysandu";"16";"17";"4";"4";"9";"27";"35";"-8";"31.4";2005;17;"Corinthians";0;42;0;0;0
"21";"Atlético-MG";"13";"17";"3";"4";"10";"24";"29";"-5";"25.5";2005;17;"Corinthians";0;42;0;0;0
